avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19336597495380456,0.1831878127100376,1724679745,,True,1,3e493_00040,2024-08-26_06-42-25,87.82229208946228,87.82229208946228,2038468,yen16,10.112.2.45,87.82229208946228,1
