avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1920511464234263,0.1818190739991573,1724681196,,False,1,3e493_00141,2024-08-26_07-06-36,38.74632668495178,38.74632668495178,2352705,yen16,10.112.2.45,38.74632668495178,1
0.18898083160693843,0.18234418891370296,1724681232,,True,2,3e493_00141,2024-08-26_07-07-12,36.07356810569763,74.81989479064941,2352705,yen16,10.112.2.45,74.81989479064941,2
