avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19085000207832495,0.18557831817362683,1724680479,,True,1,3e493_00086,2024-08-26_06-54-39,85.45282435417175,85.45282435417175,2193973,yen16,10.112.2.45,85.45282435417175,1
