avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.194831025730733,0.18347596749663353,1724679477,,True,1,3e493_00019,2024-08-26_06-37-57,58.090229988098145,58.090229988098145,1990081,yen16,10.112.2.45,58.090229988098145,1
