avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1915571093583436,0.1862997707963637,1724680149,,True,1,3e493_00053,2024-08-26_06-49-09,265.6793956756592,265.6793956756592,2075920,yen16,10.112.2.45,265.6793956756592,1
