avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.18979319080749085,0.18532797880470753,1724680836,,True,1,3e493_00113,2024-08-26_07-00-36,51.41805076599121,51.41805076599121,2269574,yen16,10.112.2.45,51.41805076599121,1
