avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19392433564163214,0.18087532477206494,1724680031,,False,1,3e493_00054,2024-08-26_06-47-11,139.13395380973816,139.13395380973816,2084140,yen16,10.112.2.45,139.13395380973816,1
0.19215581084425506,0.1804324639848916,1724680165,,False,2,3e493_00054,2024-08-26_06-49-25,134.58732628822327,273.7212800979614,2084140,yen16,10.112.2.45,273.7212800979614,2
0.19181623768093378,0.180279569130346,1724680304,,False,3,3e493_00054,2024-08-26_06-51-44,138.83828210830688,412.5595622062683,2084140,yen16,10.112.2.45,412.5595622062683,3
0.19152459507649305,0.18007732956524355,1724680443,,False,4,3e493_00054,2024-08-26_06-54-03,139.3823757171631,551.9419379234314,2084140,yen16,10.112.2.45,551.9419379234314,4
0.1913238750723462,0.18015135129891247,1724680631,,False,5,3e493_00054,2024-08-26_06-57-11,187.6281566619873,739.5700945854187,2084140,yen16,10.112.2.45,739.5700945854187,5
0.19107609140088183,0.18021316479846655,1724680860,,False,6,3e493_00054,2024-08-26_07-01-00,228.72366404533386,968.2937586307526,2084140,yen16,10.112.2.45,968.2937586307526,6
0.19084652949866063,0.18023420550737038,1724681088,,False,7,3e493_00054,2024-08-26_07-04-48,228.34393119812012,1196.6376898288727,2084140,yen16,10.112.2.45,1196.6376898288727,7
0.19064286525011134,0.18056796776602066,1724681316,,False,8,3e493_00054,2024-08-26_07-08-36,228.17263984680176,1424.8103296756744,2084140,yen16,10.112.2.45,1424.8103296756744,8
0.19043904812149384,0.18076000314161003,1724681442,,False,9,3e493_00054,2024-08-26_07-10-42,125.28908586502075,1550.0994155406952,2084140,yen16,10.112.2.45,1550.0994155406952,9
0.19043904812149384,0.18076000314161003,1724681442,,False,10,3e493_00054,2024-08-26_07-10-42,0.038969993591308594,1550.1383855342865,2084140,yen16,10.112.2.45,1550.1383855342865,10
