avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19287856816754628,0.18369958574812,1724680444,,True,1,3e493_00082,2024-08-26_06-54-04,80.08096599578857,80.08096599578857,2181406,yen16,10.112.2.45,80.08096599578857,1
