avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.20395489845269268,0.1816157077644717,1724680665,,False,1,3e493_00081,2024-08-26_06-57-45,306.0979976654053,306.0979976654053,2181229,yen16,10.112.2.45,306.0979976654053,1
0.19386573828436823,0.18152478833169428,1724680989,,False,2,3e493_00081,2024-08-26_07-03-09,323.90262150764465,630.0006191730499,2181229,yen16,10.112.2.45,630.0006191730499,2
0.19223120839386712,0.18098415130135953,1724681309,,False,3,3e493_00081,2024-08-26_07-08-29,320.08591747283936,950.0865366458893,2181229,yen16,10.112.2.45,950.0865366458893,3
0.19189372874884614,0.18099386919743693,1724681476,,False,4,3e493_00081,2024-08-26_07-11-16,166.22911953926086,1116.3156561851501,2181229,yen16,10.112.2.45,1116.3156561851501,4
0.19174634568613744,0.18092423408495575,1724681629,,False,5,3e493_00081,2024-08-26_07-13-49,153.68238973617554,1269.9980459213257,2181229,yen16,10.112.2.45,1269.9980459213257,5
0.1916210794996667,0.18068987154823124,1724681781,,False,6,3e493_00081,2024-08-26_07-16-21,151.28499627113342,1421.283042192459,2181229,yen16,10.112.2.45,1421.283042192459,6
0.19151344875166226,0.1807109083456804,1724681931,,False,7,3e493_00081,2024-08-26_07-18-51,150.78319668769836,1572.0662388801575,2181229,yen16,10.112.2.45,1572.0662388801575,7
0.19144848152028926,0.18088090798926548,1724682380,,False,8,3e493_00081,2024-08-26_07-26-20,448.7553813457489,2020.8216202259064,2181229,yen16,10.112.2.45,2020.8216202259064,8
0.1913197157642763,0.18095591661393354,1724682935,,False,9,3e493_00081,2024-08-26_07-35-35,554.7470610141754,2575.568681240082,2181229,yen16,10.112.2.45,2575.568681240082,9
0.19126957789419788,0.1813680054810891,1724683483,,False,10,3e493_00081,2024-08-26_07-44-43,548.1817708015442,3123.750452041626,2181229,yen16,10.112.2.45,3123.750452041626,10
0.1912189538569321,0.18123904256592757,1724684022,,False,11,3e493_00081,2024-08-26_07-53-42,539.2020239830017,3662.9524760246277,2181229,yen16,10.112.2.45,3662.9524760246277,11
0.1912189538569321,0.18123904256592757,1724684022,,False,12,3e493_00081,2024-08-26_07-53-42,0.0419466495513916,3662.994422674179,2181229,yen16,10.112.2.45,3662.994422674179,12
