avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19269104568775983,0.18236182443235874,1724679651,,True,1,3e493_00022,2024-08-26_06-40-51,231.55957102775574,231.55957102775574,1990078,yen16,10.112.2.45,231.55957102775574,1
