avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.18978692292453,0.18282586694336855,1724680783,,True,1,3e493_00110,2024-08-26_06-59-43,36.36235332489014,36.36235332489014,2262163,yen16,10.112.2.45,36.36235332489014,1
