avg_train_loss,avg_test_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.19719865947001852,0.1818936526942751,1724680383,,False,1,3e493_00055,2024-08-26_06-53-03,463.9786651134491,463.9786651134491,2097375,yen16,10.112.2.45,463.9786651134491,1
0.192608793335911,0.18140030243468838,1724681138,,False,2,3e493_00055,2024-08-26_07-05-38,754.9029862880707,1218.8816514015198,2097375,yen16,10.112.2.45,1218.8816514015198,2
0.1923511032743047,0.1807617164723602,1724682197,,False,3,3e493_00055,2024-08-26_07-23-17,1059.011662721634,2277.8933141231537,2097375,yen16,10.112.2.45,2277.8933141231537,3
0.19207455807084817,0.18047414675907686,1724683149,,False,4,3e493_00055,2024-08-26_07-39-09,952.27681183815,3230.1701259613037,2097375,yen16,10.112.2.45,3230.1701259613037,4
0.1918907427685747,0.18061960499342733,1724684061,,False,5,3e493_00055,2024-08-26_07-54-21,911.7666623592377,4141.936788320541,2097375,yen16,10.112.2.45,4141.936788320541,5
0.19165578683772988,0.1803185785519559,1724684972,,False,6,3e493_00055,2024-08-26_08-09-32,911.2602617740631,5053.1970500946045,2097375,yen16,10.112.2.45,5053.1970500946045,6
0.1915466117087501,0.1803372550207506,1724685882,,False,7,3e493_00055,2024-08-26_08-24-42,910.470189332962,5963.6672394275665,2097375,yen16,10.112.2.45,5963.6672394275665,7
0.19142806658020772,0.18041173118055406,1724686792,,False,8,3e493_00055,2024-08-26_08-39-52,909.0761370658875,6872.743376493454,2097375,yen16,10.112.2.45,6872.743376493454,8
0.19132239507703883,0.18041817885705588,1724687701,,False,9,3e493_00055,2024-08-26_08-55-01,909.3139290809631,7782.057305574417,2097375,yen16,10.112.2.45,7782.057305574417,9
0.19113834840749414,0.18054538275552207,1724688676,,False,10,3e493_00055,2024-08-26_09-11-16,975.2436401844025,8757.30094575882,2097375,yen16,10.112.2.45,8757.30094575882,10
0.19102344139807778,0.1806031024225047,1724689668,,False,11,3e493_00055,2024-08-26_09-27-48,992.1621100902557,9749.463055849075,2097375,yen16,10.112.2.45,9749.463055849075,11
0.19102344139807778,0.1806031024225047,1724689668,,False,12,3e493_00055,2024-08-26_09-27-48,0.03731727600097656,9749.500373125076,2097375,yen16,10.112.2.45,9749.500373125076,12
